ags,gdp_nominal_1992,gdp_nominal_1994,gdp_nominal_1995,gdp_nominal_1996,gdp_nominal_1997,gdp_nominal_1998,gdp_nominal_1999,gdp_nominal_2000,gdp_nominal_2001,gdp_nominal_2002,gdp_nominal_2003,gdp_nominal_2004,gdp_nominal_2005,gdp_nominal_2006,gdp_nominal_2007,gdp_nominal_2008,gdp_nominal_2009,gdp_nominal_2010,gdp_nominal_2011,gdp_nominal_2012,gdp_nominal_2013,gdp_nominal_2014,gdp_nominal_2015,gdp_nominal_2016,wage_nominal2000,wage_nominal2001,wage_nominal2002,wage_nominal2003,wage_nominal2004,wage_nominal2005,wage_nominal2006,wage_nominal2007,wage_nominal2008,wage_nominal2009,wage_nominal2010,wage_nominal2011,wage_nominal2012,wage_nominal2013,wage_nominal2014,wage_nominal2015,wage_nominal2016,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,relig_cath_2011,relig_prot_2011,relig_other_2011,unem_tot_2011,unem_foreign_2011,unem_handicapped_2011,unem_age_15_20_2011,unem_age_15_25_2011,unem_age_55_65_2011,unem_longterm_2011,unem_rate_dependent_2011,unem_rate_tot_2011,unem_rate_male_2011,unem_rate_female_2011,unem_rate_foreign_2011,unem_rate_age_15_25_2011
15003,3500.831,5167.09,5166.696,5320.68,5448.195,5596.218,5455.165,5500.979,5642.45,5803.399,5852.133,5901.709,5845.213,6150.659,6382.62,6561.74,6653.258,6831.113,6901.424,7082.753,7145.986,7461.853,7608.373,7813.427,3228.18,3255.951,3228.361,3228.331,3192.799,3159.035,3251.957,3330.836,3512.663,3636.476,3728.149,3800.097,3957.428,4009.79,4143.976,4318.849,4505.394,230456,231525,228910,229924,231021,232305,235723,238136,0.03767795778105056,0.08839154218388386,0.8739305000350656,13602,862,513,180,1405,2424,4543,12.5,11.6,12.5,10.7,24.6,10.7
15081,752.783,1069.468,1181.837,1268.64,1326.485,1319.507,1433.094,1394.402,1433.876,1504.779,1587.814,1608.248,1608.518,1671.035,1893.163,1675.775,1634.005,1685.414,1786.459,1909.286,1940.983,1947.937,1948.585,1972.978,739.511,758.654,772.407,774.228,784.9,778.065,793.512,797.935,829.932,846.325,870.076,893.21,933.719,965.652,990.875,1023.494,1049.978,90471,89512,87624,86878,86312,86071,86164,85236,0.02538502510171009,0.271959746603053,0.7026552282952369,4627,121,176,82,496,860,1420,10.3,9.6,9.6,9.4,26.7,9.1
15082,1878.402,2630.993,2858.053,2963.87,2965.864,2964.343,3065.982,3117.835,3159.626,3276.221,3414.707,3319.314,3497.114,3711.271,4035.835,4288.675,3606.846,4110.023,3470.129,3913.302,4273.112,4220.401,4333.725,4440.123,1524.482,1477.66,1492.052,1492.636,1482.07,1508.75,1570.305,1711.395,1811.632,1785.276,1880.379,1937.085,1957.71,1944.638,2003.335,2020.967,2050.244,179263,176642,170827,168475,166828,165076,164817,163100,0.04059793059775631,0.12362383588861713,0.8357782335136266,11101,200,298,134,1065,2359,3699,13.1,12.1,11.8,12.4,14.2,10.9
15086,881.295,1241.363,1407.231,1529.219,1601.74,1684.643,1658.86,1660.555,1682.752,1828.652,1792.741,1849.748,1907.273,1870.565,1975.45,2017.721,1873.912,1918.774,2019.828,2093.423,2113.605,2190.106,2164.301,2177.737,794.846,775.549,786.733,788.131,814.561,808.396,815.295,839.754,844.43,884.913,911.04,941.138,983.126,996.238,1032.594,1055.229,1080.109,97355,96251,93242,92367,91721,91359,91693,91345,0.02669181344500208,0.146139010538205,0.827169176016793,5058,84,188,42,387,1142,1722,10.8,10,10.1,9.9,20.4,7.5
15083,1437.533,2185.995,2435.861,2574.472,2614.185,2811.816,2931.205,2976.156,3144.509,3332.434,3306.231,3329.619,3466.371,3595.052,3918.068,4276.627,3761.178,4003.53,4179.171,4427.382,4550.811,4588.9,4633.502,4803.799,1535.112,1531.856,1543.686,1531.532,1541.28,1533.288,1563.417,1591.289,1665.787,1698.641,1784.861,1913.228,1939.542,1969.125,2064.827,2157.95,2203.355,180702,178880,175198,174001,172955,172830,173473,172959,0.03988684904117059,0.16810188130509862,0.7920112696537308,8168,157,367,108,828,1739,2325,8.8,8.2,8.4,7.9,20.5,7.8
15084,1905.724,2635.919,2740.412,2966.304,3224.294,3147.046,3175.099,3175.88,3141.51,3370.108,3302.168,3328.496,3163.671,3452.115,3695.963,3660.94,3465.845,3696.759,3789.92,4023.189,4044.093,4122.387,4244.716,4352.483,1608.9,1545.647,1533.963,1550.771,1547.673,1529.075,1552.663,1572.814,1623.49,1672.098,1740.559,1802.783,1865.127,1913.846,1968.057,2066.156,2152.298,196422,194195,188149,186081,184956,184055,184081,183174,0.028967632781493603,0.1391089395927876,0.8319234276257188,13255,236,431,176,1255,2733,5227,14.7,13.6,13.2,14.1,26.8,12.1
15085,2186.062,3105.874,3386.808,3553.755,3863.517,3946.04,3938.887,3995.81,4066.826,4043.296,3986.473,4151.041,4284.776,4462.419,4698.762,4494.324,4164.788,4274.432,4477.224,4531.141,4630.358,4715.958,4881.225,4953.397,2065.322,2059.222,2045.309,2066.684,2070.932,2039.699,2050.233,2092.443,2160.991,2184.214,2233.308,2280.109,2335.998,2377.045,2459.129,2570.863,2665.887,234690,232343,225191,223094,221043,219618,221366,219643,0.03530320757632619,0.1535883794344246,0.8111084129892492,12816,204,331,122,968,2501,4306,11.6,10.7,10.9,10.5,22.5,8
15087,1484.771,1798.195,1986.064,1990.982,2045.213,2091.946,2117.083,2218.675,2204.462,2259.08,2132.97,2178.614,2182.684,2283.124,2305.994,2367.761,2324.306,2538.065,2564.349,2600.889,2642.279,2670.101,2695.987,2718.006,1210.797,1178.318,1156.806,1160.266,1134.892,1100.742,1109.616,1114.414,1158.278,1182.798,1215.646,1251.095,1297.943,1310.454,1345.504,1389.632,1433.199,152523,150295,146659,144735,143246,142054,141408,139781,0.035865221419056445,0.11616977827665717,0.8479650003042863,11026,152,396,132,968,2323,4714,15.9,14.8,14,15.6,26.7,12.3
15088,1857.38,3024.571,3322.681,3369.111,3386.829,3488.595,3670.256,4169.405,4199.449,4223.915,4435.606,4562.356,4681.301,5026.196,5107.413,5047.197,4749.517,5369.984,5420.068,5473.765,5471.831,5487.328,5760.553,5962.199,1889.842,1837.85,1819.463,1804.786,1829.286,1840.908,1898.474,1945.051,2053.273,2105.483,2193.96,2286.775,2343.413,2401.857,2443.681,2531.701,2643.887,199025,196946,190747,189217,187690,186510,186431,185951,0.028756110412612623,0.11569743480052797,0.8555464547868594,11159,269,395,165,1135,2378,3940,11.3,10.6,10.4,10.7,21.6,10.2
15089,1826.748,2572.399,2754.758,2881.9,2943.015,3034.827,3031.864,3162.299,3236.123,3276.718,3526.402,3630.722,3461.804,3685.344,3966.58,3959.083,3817.01,4022.004,4122.131,4403.623,4537.889,4486.651,4614.071,4725.494,1777.59,1750.763,1785.829,1736.416,1729.649,1690.234,1715.078,1779.196,1882.375,1930.862,1993.608,2033.087,2079.741,2087.203,2153.848,2258.417,2333.235,212605,209579,203785,201210,198715,196750,196695,194575,0.03426004341519921,0.11824801175909432,0.8474919448257064,12739,204,319,139,958,2494,4551,13.2,12.2,11.9,12.6,19,9.1
15090,1266.037,1731.17,1885.793,2000.71,1958.485,1943.859,1998.783,1948.835,1968.448,2012.092,1988.768,2039.11,2014.279,2098.907,2207.621,2242.294,2201.434,2288.2,2332.056,2448.117,2431.534,2559.135,2656.345,2713.267,1054.01,1044.315,1016.234,1010.183,1018.062,1007.186,1031.559,1043.811,1088.491,1124.493,1139.811,1161.68,1174.15,1188.642,1239.484,1312.182,1346.37,123674,121899,118268,116666,115471,114668,115262,114393,0.025041106003154255,0.20146974933727055,0.7734891446595752,9037,192,305,132,844,1585,2933,15.4,14.3,14.3,14.3,30.3,12.6
15091,1244.97,1886.748,2092.121,2140.715,2114.822,2152.582,2123.964,2179.518,2118.857,2258.042,2295.555,2377.493,2358,2403.936,2496.108,2613.693,2462.165,2708.722,2810.738,2908.998,2931.507,3065.068,3169.487,3163.747,1155.732,1138.56,1130.637,1117.094,1104.448,1083.062,1096.621,1116.37,1165.038,1196.952,1242.884,1257.43,1314.638,1353.051,1416.863,1485.909,1530.104,138946,137070,132154,130699,129438,128721,128447,127449,0.03521211483224807,0.1710753868595576,0.7937124983081943,7724,158,301,94,742,1542,2482,11.9,11,10.9,11.1,28.6,9.7
01001,2639.814,2728.532,2739.005,2690.037,2851.057,2996.128,2826.722,2618.827,2644.367,2712.704,2736.33,2926.845,3013.892,3134.806,3178.076,3251.329,3127.592,3134.878,3180.003,3252.766,3294.984,3334.479,3596.366,3712.513,1581.719,1600.524,1619.432,1638.676,1605.055,1578.173,1587.62,1611.401,1635.902,1613.788,1625.005,1628.257,1693.453,1740.642,1782.322,1873.464,1906.813,88502,88759,82801,83462,83971,84694,85942,87432,0.06345887330107709,0.49681489946266627,0.43972622723625665,5151,523,286,117,619,665,1582,13.3,11.8,13,10.6,20.9,10.8
01002,7046.845,7317.762,7572.798,7601.058,7624.963,7582.17,7717.221,7829.214,7998.389,7651.355,8058.933,8030.038,8164.586,8539.22,8567.408,9061.858,9089.051,9110.69,9421.939,9578.328,10094.28,10804.616,11004.257,11312.077,4652.844,4730.883,4819.525,4855.572,4832.599,4780.183,4784.605,4865.564,4966.674,5075.446,5191.665,5309.797,5418.797,5538.229,5933.856,6279.607,6384.714,238281,239526,237667,239866,241533,243148,246306,247441,0.07366126337040148,0.4129025964662273,0.5134361401633712,13694,2202,508,248,1151,1662,4925,12.3,11,12.1,9.7,24.1,7.9
01003,5033.434,5088.708,5342.16,5543.654,5586.846,5576.629,5608.535,5647.687,5754.872,5897.929,6045.567,5842.498,5836.931,6155.352,6350.342,6365.645,6181.305,6431.37,6753.302,7211.005,7396.517,7929.917,7769.04,8243.247,3171.298,3202.767,3220.826,3189.757,3166.025,3131.474,3174.545,3252.889,3393.352,3405.339,3580.908,3706.757,3829.288,3830.273,3960.532,3970.457,4398.631,209818,210232,210679,211713,212958,214420,216253,216712,0.08460569173343477,0.482632367276099,0.4327619409904662,11548,1652,560,283,1295,1578,4260,12.3,11,11.8,10.1,24.4,11
01004,2119.822,2088.732,2184.493,2258.143,2264.266,2246.885,2148.658,2196.875,2172.251,2199.369,2315.795,2205.455,2237.451,2336.629,2433.373,2453.299,2389.009,2506.781,2645.983,2668.211,2766.775,2938.945,3022.645,3147.422,1292.542,1297.596,1310.277,1268.181,1253.758,1215.485,1215.892,1256.563,1294.278,1325.86,1342.426,1408.466,1427.758,1501.053,1536.371,1583.12,1693.272,76897,76830,77201,76951,77058,77588,79197,79680,0.06497171484420511,0.49652422685083303,0.43850405830496186,4454,607,205,126,547,604,1531,12.6,11.2,11.6,10.8,27.7,11.4
01051,2373.3,2558.96,2735.786,2783.383,2849.51,2893.166,2756.007,3076.849,3212.954,3174.53,3096.585,4255.89,3005.092,3260.875,3097.622,3394.985,3169.155,3328.018,3408.357,3600.983,3776.778,3684.875,4061.403,4191.232,1517.152,1528.137,1509.262,1425.634,1389.411,1379.68,1390.894,1404.083,1441.797,1411.605,1431.653,1496.247,1514.03,1567.853,1627.103,1665.436,1772.656,135279,134798,133487,132965,132665,132685,132917,133560,0.04462285287528006,0.6456908140403286,0.30968633308439136,5467,285,254,179,743,814,1315,9.5,8.4,8.5,8.4,18.9,9.5
01053,2427.38,2542.591,2759.667,2864.741,2888.018,2897.64,3169.241,3243.319,3051.906,3219.565,3168.65,3228.104,3593.632,4207.287,4370.344,3514.667,3431.475,3539.962,3677.016,3817.521,4006.468,4000.917,4100.539,4228.928,1515.956,1546.953,1566.111,1542.648,1519.756,1502.687,1512.165,1572.496,1646.29,1650.224,1655.062,1781.819,1821.638,1897.323,1950.034,2024.537,2112.048,186629,186874,187296,187905,189043,190703,192999,195063,0.06026066464675612,0.493873472375853,0.4458712066560862,6059,723,376,150,718,972,2021,7,6.2,6.2,6.2,17.6,6.8
01054,2899.116,3145.979,3245.969,3268.802,3460.013,3605.263,3661.495,3852.162,4012.091,3964.478,4051.364,4067.342,4083.658,4152.094,4413.902,4665.239,4675.894,4788.718,4827.537,5166.031,5203.252,5292.446,5558.386,5800.687,1815.371,1837.182,1844.862,1859.866,1858.951,1878.32,1908.093,1940.599,1970.265,2083.05,2161.798,2238.642,2336.855,2424.789,2432.244,2559.376,2693.539,165771,165480,163029,162237,161923,162203,163960,164926,0.05387834906669111,0.6552897687349158,0.29083188219839307,6069,327,196,146,681,1086,2152,8.4,7.5,7.6,7.4,14.8,6.6
01055,3085.814,3305.932,3401.06,3548.715,3628.332,3667.975,3694.724,3726.932,3825.524,3857.099,3819.571,3729.913,3812.458,3742.706,3887.962,3930.063,3896.151,4006.25,4094.583,4326.153,4481.331,4624.401,4825.767,5021.388,1794.675,1799.367,1821.246,1816.846,1812.022,1805.617,1827.63,1884.173,1916.152,1929.637,1975.61,2031.629,2149.622,2200.199,2276.404,2389.858,2496.033,204948,204454,197960,197882,197835,198355,199574,200813,0.06270254469213207,0.5777746417825445,0.35952281352532345,6845,442,397,138,656,1296,1942,7.9,7,7.1,6.8,15.7,6.1
01056,4859.622,5282.97,5522.396,5833.337,5994.745,6110.054,6158.88,6249.941,6780.859,6599.354,6630.812,6659.266,7057.621,7114.687,7445.189,7489.557,7308.308,7430.238,7746.782,7812.988,7967.213,8081.89,8286.202,8669.39,3051.933,3145.787,3168.416,3200.088,3228.509,3221.446,3250.076,3347.395,3454.589,3536.322,3547.615,3642.289,3736.024,3869.82,3866.032,4038.493,4262.702,302430,303481,297307,298826,301223,304087,307471,310653,0.0641794419266993,0.40870483665776924,0.5271157214155314,8970,1543,425,200,896,1525,2411,6.4,5.6,5.8,5.5,14.9,5.4
01057,1390.362,1488.896,1572.999,1639.115,1686.167,1710.459,1743.921,1824.31,1823.285,1833.189,1903.137,2000.859,2000.638,2061.421,2122.993,2159.129,2145.721,2199.078,2383.559,2297.301,2464.508,2450.85,2405.668,2487.268,876.273,888.42,889.526,887.825,883.33,884.814,888.204,945.927,969.716,991.187,995.788,1006.187,1021.012,1042.626,1064.421,1098.998,1142.439,134573,134291,127212,126721,126643,126865,128304,128703,0.05106676274319371,0.5627369278486168,0.3861963094081895,3910,222,194,70,375,746,1156,7,6.2,6.3,6,18.4,5.9
01058,4489.064,5036.087,5123.682,5077.791,5247.038,5343.998,5668.87,5859.654,6353.719,6478.867,6355.097,6100.997,6061.284,6140.555,6298.442,6676.24,6242.279,6481.529,6929.381,7687.336,7208.972,7260.008,7387.647,7651.35,2592.699,2636.939,2640.871,2635.3,2615.449,2616.714,2642.556,2701.628,2768.49,2802.949,2843.051,2933.01,3043.878,3146.863,3207.838,3337.361,3418.783,270626,269778,268846,268058,268075,268628,270378,272337,0.04996992894320654,0.5744759839918029,0.37556151201728527,7547,484,454,186,878,1416,2034,6.4,5.6,5.8,5.5,17.5,6.3
01059,3023.174,3164.716,3325.496,3382.368,3546.772,3666.633,3662.277,3668.968,3718.075,3619.181,3703.206,3723.507,3696.573,3677.856,3857.313,4070.099,4046.775,4088.144,4272.417,4457.945,4654.74,4853.635,4959.326,5073.769,1793.9,1791.732,1782.578,1754.84,1714.355,1690.152,1680.219,1736.725,1778.999,1827.673,1843.06,1931.279,1992.985,2041.205,2117.178,2199.966,2292.277,198426,197903,195721,194911,195135,195593,196839,198685,0.04512179568932534,0.6359137865068231,0.31896441780385154,8026,433,607,184,896,1516,3751,9.5,8.5,8.7,8.3,24.4,8
01060,5106.767,5565.4,5683.384,5737.303,5735.793,5689.157,5672.814,5937.32,6110.173,5947.547,5920.965,6042.73,6100.135,6356.794,6391.851,6880.288,6657.609,6589.544,6874.999,7153.551,7368.846,7681.142,8068.625,8247.431,2939.843,3000.185,2993.993,3011.664,3010.223,3010.477,3022.477,3136.856,3278.121,3270.825,3359.749,3443.706,3534.916,3584.516,3702.545,3897.413,4150.103,258150,259200,261141,261988,263202,264972,267503,272235,0.05654767613603667,0.4484261408321025,0.4950261830318608,6896,694,408,134,701,1392,1870,5.6,5,5,4.9,12.1,4.8
01061,2914.262,3008.683,3156.985,2952.761,2991.371,3014.75,3073.468,3191.753,3337.573,3010.346,3065.712,3054.032,3478.109,3276.23,3390.05,3909.463,3596.709,3840.148,3781.7391000000002,3833.152,3906.375,3960.391,4042.013,4134.635,1449.909,1484.913,1487.428,1455.783,1411.053,1391.021,1388.548,1413.407,1405.482,1404.356,1439.511,1478.953,1525.621,1571.285,1574.97,1627.843,1675.696,133370,132897,130543,130135,130017,130218,131457,131875,0.042290782582100395,0.5880643804717667,0.3696295446725542,4123,261,178,95,470,806,1005,6.9,6.1,6,6.2,14,6
01062,4216.904,4494.579,4611.555,4744.703,4904.393,5046.194,5158.172,5225.298,5299.669,5178.852,5252.793,5703.346,5899.255,5962.895,6179.018,6541.312,6284.297,6422.461,6598.969,6973.846,6889.013,7312.745,7601.589,7903.27,2806.887,2851.979,2837.063,2830.412,2797.6,2796.586,2814.611,2903.582,3022.669,3026.153,3102.378,3204.293,3283.326,3374.498,3479.346,3624.56,3744.062,228327,229756,231376,232911,234674,236705,239614,241811,0.06739794236541231,0.4243480976422214,0.5082496226513298,4933,580,300,81,449,1020,1434,4.7,4.1,4.2,4.1,12.1,3.8
16051,3444.567,5126.449,5203.64,5213.469,5248.766,5372.183,5506.581,5602.739,5675.44,5782.178,5724.965,5861.827,5768.468,6137.696,6348.02,6318.485,6230.077,6473.202,6911.149,6939.813,7426.186,7629.36,7786.965,8062.92,3326.731,3354.827,3376.71,3414.392,3451.352,3393.311,3477.873,3559.286,3667.842,3720.724,3841.687,3970.718,4093.991,4227.094,4395.516,4540.897,4759.299,203830,204994,201952,203485,204880,206219,210118,211113,0.06475894617360654,0.13649760041420236,0.7987434534121911,10660,757,669,92,830,2166,3468,11.3,10.2,10.5,9.9,23.2,7.5
16052,1511.78,2038.219,1996.015,1988.822,2079.738,2000.621,2069.175,2062.5,2064.1,2116.312,2125.726,2085.168,2035.154,2100.415,2188.16,2167.682,2129.305,2280.619,2299.906,2300.279,2374.231,2461.595,2560.007,2612.601,1230.337,1214.658,1220.586,1212.325,1246.376,1225.352,1246.651,1254.621,1256.84,1257.849,1280.55,1316.273,1344.148,1381.676,1443.305,1478.929,1514.554,99987,99262,95746,95384,94977,94492,96011,94750,0.026648068535501265,0.11183861263493187,0.8615133188295668,6258,195,325,59,499,1433,2201,13.7,12.4,12.4,12.3,25.6,10
16053,1237.827,1623.738,1786.656,1966.445,2057.569,2113.017,2224.4,2437.13,2608.43,2524.411,2662.97,2653.329,2792.22,2958.862,3141.021,3083.778,2986.036,3297.391,3591.924,3594.486,3829.777,4130.919,4316.386,4463.922,1463.296,1528.383,1562.668,1559.221,1562.051,1574.963,1604.923,1660.008,1734.573,1778.992,1877.756,1977.267,2084.982,2171.381,2291.299,2414.835,2521.027,104449,105129,106428,106915,107679,108207,109527,110321,0.05339562507684015,0.15382214698455632,0.7927822279386035,3766,193,146,22,313,739,1330,7.8,7.1,7.5,6.6,12.3,5.2
16054,635.618,869.119,880.841,917.425,943.756,950.038,959.231,966.433,993.958,1008.361,1005.088,1003.329,1013.426,1041.466,1067.807,985.163,956.293,953.962,985.82,984.947,1018.945,1065.486,1072.357,1087.699,578.256,590.811,587.604,577.345,569.652,574.917,582.5,590.171,585.553,571.032,569.975,582.847,599.598,609.938,616.697,637.439,647.928,39526,38776,36570,35967,35665,36208,36778,35608,0.02408008658008658,0.12031926406926408,0.8556006493506494,1597,39,107,20,161,439,353,8.8,7.9,7.9,7.9,14.4,8.4
16055,854.703,1267.379,1326.136,1260.799,1256.566,1253.113,1309.116,1320.011,1341.152,1331.957,1364.792,1369.022,1364.614,1412.134,1439.393,1524.578,1565.338,1631.293,1685.405,1753.74,1800.669,1848.516,1921.779,2000.979,805.59,810.365,800.459,786.88,797.314,796.187,797.997,799.489,840.006,878.458,911.158,915.604,953.056,972.049,1008.041,1052.191,1083.846,65233,65479,62886,63236,63315,63477,64131,64355,0.01661780638582627,0.04271556943470779,0.9406666241794659,3051,144,140,24,250,540,1148,11,9.9,10.7,9.1,15.2,7.8
16061,834.95,1134.037,1218.819,1293.656,1341.129,1392.531,1387.114,1394.549,1422.409,1460.011,1560.823,1610.45,1651.998,1720.615,1854.707,1895.64,1822.139,1911.389,2077.609,2189.83,2263.854,2361.045,2446.798,2599.265,835.647,839.464,842.125,847.129,858.246,854.85,870.592,899.711,955.739,945.636,984.759,1026.591,1082.143,1120.068,1161.518,1208.705,1286.492,106052,105195,101906,101312,100951,100730,101325,101033,0.694417008126583,0.10935192700744203,0.19623106486597494,4067,119,355,51,389,1066,1360,7.8,7.1,6.7,7.6,29.1,5.5
16062,1070.245,1332.399,1408.538,1478.739,1416.1,1477.352,1530.444,1483.529,1470.433,1448.608,1431.854,1456.177,1464.713,1476.513,1569.424,1704.003,1603.606,1657.032,1726.025,1829.738,1897.501,2016.528,2026.201,2143.639,900.654,871.696,851.103,825.808,838.499,851.409,859.468,875.433,917.136,930.564,945.74,948.991,982.623,1014.304,1075.192,1129.496,1169.872,90357,89963,86734,85921,85380,85055,85355,85098,0.043676183923861946,0.22706111684439859,0.7292626992317395,4828,123,274,47,436,979,1574,11.8,10.7,10.2,11.1,25.2,9
16064,1092.716,1564.685,1588.646,1585.383,1559.221,1616.884,1734.512,1684.651,1802.426,1753.504,1710.202,1726.37,1745.151,1799.935,1832.329,2015.78,1910.617,2045.727,2079.136,2116.702,2273.019,2281.911,2430.812,2538.257,981.942,968.068,952.494,953.261,960.643,960.548,960.964,977.589,1009.181,1008.536,1042.35,1079.175,1101.08,1139.738,1177.897,1252.266,1306.414,109606,108758,105683,104947,104245,103922,105273,103948,0.1599762537456889,0.2701136427884887,0.5699101034658224,6639,112,462,62,542,1497,2075,12.7,11.5,11.1,11.9,25.2,8.8
16065,747.43,1079.912,1152.971,1199.938,1235.805,1234.115,1290.809,1249.99,1207.586,1216.007,1217.341,1251.331,1222.072,1247.655,1337.891,1328.63,1273.967,1340.641,1398.727,1404.08,1465.625,1531.138,1543.44,1602.254,766.319,724.993,704.866,707.719,703.76,683.033,685.436,712.754,705.907,706.335,709.698,726.943,727.194,744.456,786.026,813.379,836.23,82650,81449,79464,78618,77656,77148,77110,76685,0.03577629820244088,0.22761170724395088,0.7366119945536083,5544,61,319,48,365,1211,1880,14.7,13.2,12.2,14.5,20.6,8.5
16066,1297.531,1850.86,2024.457,2027.401,2096.503,2185.971,2222.767,2260.067,2307.891,2382.579,2449.845,2533.43,2600.455,2575.572,2670.883,2652.784,2547.492,2741.212,2886.284,2913.063,2958.164,3114.591,3247.695,3320.754,1241.566,1242.121,1243.375,1237.778,1241.192,1244.635,1260.154,1279.164,1334.191,1308.811,1352.989,1423.325,1462.535,1498.62,1566.143,1631.568,1681.938,131312,129982,127042,126208,125574,125056,124623,123506,0.03210261553650624,0.40272836971681997,0.5651690147466738,4768,79,313,47,390,1188,1664,7.6,6.8,6.9,6.8,15.8,5.3
16067,1218.412,1721.146,1921.663,2049.206,2195.923,2281.104,2374.371,2440.743,2515.102,2402.473,2562.627,2646.283,2696.642,2837.917,2966.555,2992.027,2843.752,2898.936,3131.388,3185.216,3269.287,3429.363,3543.96,3652.65,1324.072,1329.304,1336.396,1343.402,1377.129,1388.606,1418.2,1485.03,1537.377,1476.231,1517.801,1573.03,1627.166,1685.127,1765.487,1826.7,1901.129,138857,138056,135986,135376,135155,135381,136831,135430,0.036404313063889096,0.25476417516320693,0.7088315117729039,5993,176,672,62,464,1469,1590,9,8.1,7.7,8.5,20.8,6.1
16068,544.177,850.083,875.607,876.986,889.73,947.046,997.496,1116.515,1201.457,1277.515,1302.272,1414.067,1429.026,1315.888,1332.747,1240.692,1200.402,1243.646,1310.374,1433.026,1529.607,1522.374,1620.842,1641.822,556.092,561.953,563.098,555.955,580.925,568.628,563.064,577.993,602.865,593.527,617.294,638.827,684.319,743.621,761.386,797.68,840.194,73688,72877,71544,71005,70833,70537,70600,70118,0.036721630835594515,0.24729701523690253,0.715981353927503,4235,43,301,39,334,1061,1346,11.6,10.5,9.8,11.3,14.6,8
16069,483.177,733.241,763.662,800.826,829.269,867.543,924.061,976.238,1023.304,1047.385,1053.852,1090.316,1082.643,1136.711,1194.908,1196.551,1155.866,1212.592,1294.374,1322.911,1341.598,1391.39,1455.212,1496.571,523.288,528.67,520.718,511.693,517.266,519.792,529.23,560.165,580.192,565.464,589.707,619.126,635.232,645.939,676.871,703.928,741.091,67816,67007,66007,65540,65032,64673,64524,64330,0.02270638400458045,0.40217571456553514,0.5751179014298844,2262,48,185,21,167,586,689,6.6,5.9,5.9,6,20.1,3.9
