,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeitslose nach Gemeinden
13072032, Gelbensande,110 ,1 ,13 ,40 ,25 ,0 ,0 ,0 ,0 ,0 ,29 ,0 ,6 ,13 ,10 ,0 ,0 ,0 ,0 ,0 ,80 ,1 ,8 ,27 ,15 ,0 ,0 ,0 ,0 ,0 
13072033, Glasewitz,21 ,0 ,2 ,9 ,4 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,2 ,7 ,2 ,0 ,0 ,0 ,0 ,0 
13072034, Gnewitz,13 ,0 ,3 ,5 ,2 ,1 ,0 ,0 ,1 ,1 ,5 ,0 ,3 ,2 ,1 ,1 ,0 ,0 ,1 ,1 ,8 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
13072035," Gnoien, Stadt",280 ,3 ,22 ,105 ,53 ,0 ,0 ,0 ,0 ,0 ,58 ,1 ,7 ,26 ,19 ,0 ,0 ,0 ,0 ,0 ,222 ,2 ,15 ,79 ,34 ,0 ,0 ,0 ,0 ,0 
13072036, Graal-Müritz,138 ,2 ,14 ,56 ,31 ,2 ,0 ,0 ,0 ,0 ,61 ,0 ,7 ,32 ,20 ,1 ,0 ,0 ,0 ,0 ,76 ,1 ,8 ,24 ,11 ,1 ,0 ,0 ,0 ,0 
13072037, Grammow,15 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
13072038, Groß Roge,40 ,0 ,4 ,13 ,5 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,2 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,29 ,0 ,1 ,9 ,4 ,0 ,0 ,0 ,0 ,0 
13072039, Groß Schwiesow,21 ,0 ,3 ,7 ,3 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
13072040, Groß Wokern,51 ,1 ,3 ,24 ,20 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,2 ,12 ,10 ,0 ,0 ,0 ,0 ,0 ,31 ,0 ,1 ,13 ,10 ,0 ,0 ,0 ,0 ,0 
13072041, Groß Wüstenfelde,24 ,0 ,4 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,3 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
13072042, Gülzow-Prüzen,90 ,1 ,8 ,38 ,19 ,0 ,0 ,0 ,0 ,0 ,31 ,0 ,4 ,15 ,9 ,0 ,0 ,0 ,0 ,0 ,58 ,1 ,4 ,23 ,9 ,0 ,0 ,0 ,0 ,0 
13072043," Güstrow, Stadt","2,233 ",32 ,246 ,664 ,336 ,47 ,0 ,4 ,8 ,4 ,434 ,6 ,73 ,182 ,122 ,8 ,0 ,1 ,0 ,0 ,"1,799 ",27 ,173 ,481 ,214 ,39 ,0 ,3 ,7 ,4 
13072044, Gutow,32 ,0 ,1 ,12 ,5 ,1 ,0 ,0 ,1 ,0 ,10 ,0 ,1 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,0 ,8 ,2 ,1 ,0 ,0 ,1 ,0 
13072045, Hohen Demzin,30 ,0 ,3 ,10 ,5 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,2 ,8 ,3 ,0 ,0 ,0 ,0 ,0 
13072046, Hohen Sprenz,27 ,0 ,4 ,11 ,6 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,3 ,5 ,1 ,0 ,0 ,0 ,0 ,0 
13072047, Hohenfelde,28 ,1 ,4 ,9 ,6 ,1 ,0 ,0 ,0 ,0 ,14 ,0 ,3 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,4 ,2 ,1 ,0 ,0 ,0 ,0 
13072048, Hoppenrade,23 ,0 ,1 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 
13072049, Jördenstorf,64 ,1 ,3 ,34 ,18 ,0 ,0 ,0 ,0 ,0 ,20 ,1 ,3 ,10 ,6 ,0 ,0 ,0 ,0 ,0 ,44 ,0 ,0 ,24 ,12 ,0 ,0 ,0 ,0 ,0 
13072050, Jürgenshagen,59 ,1 ,6 ,24 ,10 ,1 ,0 ,0 ,1 ,0 ,20 ,0 ,4 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,39 ,1 ,2 ,15 ,4 ,1 ,0 ,0 ,1 ,0 
13072051, Kassow,26 ,0 ,2 ,10 ,7 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,0 ,8 ,5 ,0 ,0 ,0 ,0 ,0 
13072052, Kirch Mulsow,23 ,0 ,2 ,8 ,3 ,1 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,18 ,0 ,2 ,7 ,2 ,0 ,0 ,0 ,0 ,0 
13072053, Klein Belitz,48 ,1 ,5 ,16 ,7 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,3 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,32 ,0 ,2 ,12 ,5 ,0 ,0 ,0 ,0 ,0 
13072054, Klein Kussewitz,25 ,0 ,1 ,10 ,5 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,6 ,2 ,0 ,0 ,0 ,0 ,0 
13072055, Klein Upahl,10 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
13072056," Krakow am See, Stadt",184 ,2 ,13 ,71 ,45 ,2 ,0 ,0 ,1 ,1 ,59 ,1 ,6 ,28 ,22 ,0 ,0 ,0 ,0 ,0 ,125 ,2 ,7 ,43 ,23 ,2 ,0 ,0 ,1 ,1 
13072057, Kritzmow,83 ,0 ,7 ,34 ,21 ,0 ,0 ,0 ,0 ,0 ,44 ,0 ,6 ,22 ,17 ,0 ,0 ,0 ,0 ,0 ,40 ,0 ,1 ,12 ,4 ,0 ,0 ,0 ,0 ,0 
13072058," Kröpelin, Stadt",358 ,6 ,37 ,127 ,68 ,3 ,0 ,0 ,2 ,0 ,80 ,1 ,9 ,33 ,22 ,0 ,0 ,0 ,0 ,0 ,279 ,5 ,28 ,94 ,47 ,3 ,0 ,0 ,2 ,0 
13072059, Kuchelmiß,61 ,0 ,2 ,26 ,15 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,1 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,44 ,0 ,0 ,16 ,9 ,0 ,0 ,0 ,0 ,0 
13072060," Kühlungsborn, Stadt",328 ,4 ,29 ,134 ,87 ,8 ,0 ,0 ,2 ,1 ,111 ,2 ,12 ,54 ,38 ,1 ,0 ,0 ,0 ,0 ,217 ,3 ,17 ,80 ,49 ,7 ,0 ,0 ,1 ,1 
13072061, Kuhs,22 ,0 ,2 ,8 ,7 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,1 ,6 ,5 ,0 ,0 ,0 ,0 ,0 
13072062," Laage, Stadt",310 ,3 ,30 ,96 ,46 ,2 ,0 ,0 ,1 ,1 ,98 ,2 ,14 ,36 ,23 ,1 ,0 ,0 ,1 ,1 ,212 ,2 ,16 ,60 ,23 ,1 ,0 ,0 ,0 ,0 
13072063, Lalendorf,198 ,2 ,17 ,72 ,40 ,0 ,0 ,0 ,0 ,0 ,59 ,1 ,7 ,26 ,18 ,0 ,0 ,0 ,0 ,0 ,139 ,1 ,10 ,46 ,21 ,0 ,0 ,0 ,0 ,0 
13072064, Lambrechtshagen,77 ,1 ,6 ,38 ,31 ,0 ,0 ,0 ,0 ,0 ,53 ,0 ,5 ,32 ,27 ,0 ,0 ,0 ,0 ,0 ,25 ,0 ,2 ,5 ,5 ,0 ,0 ,0 ,0 ,0 
13072065, Langhagen,32 ,1 ,2 ,13 ,7 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,23 ,1 ,1 ,9 ,4 ,0 ,0 ,0 ,0 ,0 
13072066, Lelkendorf,41 ,0 ,2 ,16 ,7 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,33 ,0 ,1 ,14 ,6 ,0 ,0 ,0 ,0 ,0 
13072067, Lohmen,25 ,0 ,4 ,7 ,3 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,2 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
13072068, Lühburg,30 ,0 ,2 ,13 ,5 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,25 ,0 ,1 ,11 ,4 ,0 ,0 ,0 ,0 ,0 
13072069, Lüssow,53 ,0 ,6 ,22 ,13 ,1 ,0 ,0 ,1 ,1 ,16 ,0 ,5 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,37 ,0 ,1 ,16 ,8 ,1 ,0 ,0 ,1 ,1 
13072071, Mistorf,51 ,0 ,4 ,14 ,7 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,2 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,34 ,0 ,2 ,8 ,3 ,0 ,0 ,0 ,0 ,0 
13072072, Mönchhagen,36 ,1 ,4 ,16 ,8 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,3 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,20 ,1 ,1 ,8 ,3 ,0 ,0 ,0 ,0 ,0 
13072073, Mühl Rosin,33 ,0 ,2 ,15 ,12 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,1 ,11 ,10 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 
13072074," Neubukow, Stadt",379 ,7 ,51 ,123 ,68 ,4 ,0 ,0 ,2 ,0 ,67 ,1 ,9 ,32 ,24 ,0 ,0 ,0 ,0 ,0 ,312 ,6 ,42 ,91 ,44 ,4 ,0 ,0 ,2 ,0 
13072075, Nienhagen,48 ,0 ,2 ,19 ,14 ,0 ,0 ,0 ,0 ,0 ,30 ,0 ,1 ,14 ,12 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,1 ,5 ,3 ,0 ,0 ,0 ,0 ,0 
13072076, Nustrow,9 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
13072077, Papendorf,51 ,1 ,6 ,18 ,12 ,0 ,0 ,0 ,0 ,0 ,29 ,1 ,4 ,14 ,10 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
13072078, Penzin,8 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
13072079, Plaaz,40 ,0 ,2 ,13 ,5 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,29 ,0 ,1 ,8 ,2 ,0 ,0 ,0 ,0 ,0 
13072080, Pölchow,34 ,0 ,2 ,14 ,10 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,2 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,0 ,6 ,4 ,0 ,0 ,0 ,0 ,0 
13072081, Poppendorf,21 ,1 ,2 ,11 ,6 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,5 ,1 ,0 ,0 ,0 ,0 ,0 
13072082, Prebberede,48 ,1 ,3 ,20 ,9 ,0 ,0 ,0 ,0 ,0 ,14 ,1 ,2 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,34 ,1 ,1 ,14 ,6 ,0 ,0 ,0 ,0 ,0 
13072083, Reddelich,38 ,1 ,3 ,16 ,9 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,2 ,9 ,5 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,1 ,7 ,4 ,0 ,0 ,0 ,0 ,0 
13072084, Reimershagen,20 ,0 ,1 ,8 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,7 ,2 ,0 ,0 ,0 ,0 ,0 
13072085," Rerik, Stadt",105 ,2 ,11 ,50 ,27 ,4 ,0 ,0 ,0 ,0 ,36 ,0 ,5 ,18 ,11 ,1 ,0 ,0 ,0 ,0 ,70 ,2 ,6 ,32 ,15 ,3 ,0 ,0 ,0 ,0 
13072086, Retschow,56 ,2 ,8 ,17 ,10 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,2 ,9 ,7 ,0 ,0 ,0 ,0 ,0 ,39 ,2 ,5 ,8 ,4 ,0 ,0 ,0 ,0 ,0 
13072087, Roggentin,71 ,1 ,10 ,28 ,19 ,1 ,0 ,0 ,0 ,0 ,45 ,1 ,7 ,20 ,16 ,0 ,0 ,0 ,0 ,0 ,27 ,0 ,2 ,8 ,3 ,1 ,0 ,0 ,0 ,0 
13072088, Rövershagen,108 ,1 ,8 ,45 ,23 ,1 ,0 ,0 ,0 ,0 ,43 ,0 ,5 ,22 ,16 ,0 ,0 ,0 ,0 ,0 ,66 ,1 ,3 ,22 ,7 ,0 ,0 ,0 ,0 ,0 
13072089, Rühn,21 ,0 ,1 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
13072090, Rukieten,15 ,0 ,1 ,7 ,3 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
13072091, Sanitz,262 ,2 ,24 ,89 ,54 ,2 ,0 ,0 ,0 ,0 ,107 ,1 ,13 ,46 ,32 ,0 ,0 ,0 ,0 ,0 ,155 ,1 ,11 ,43 ,22 ,1 ,0 ,0 ,0 ,0 
13072092, Sarmstorf,14 ,0 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
13072093, Satow,231 ,4 ,25 ,81 ,51 ,2 ,0 ,0 ,0 ,0 ,88 ,2 ,11 ,42 ,31 ,0 ,0 ,0 ,0 ,0 ,142 ,2 ,14 ,39 ,20 ,2 ,0 ,0 ,0 ,0 
13072094, Schorssow,20 ,0 ,2 ,10 ,5 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,7 ,3 ,0 ,0 ,0 ,0 ,0 
13072095," Schwaan, Stadt",266 ,2 ,23 ,94 ,54 ,0 ,0 ,0 ,0 ,0 ,78 ,0 ,9 ,39 ,28 ,0 ,0 ,0 ,0 ,0 ,188 ,2 ,14 ,54 ,26 ,0 ,0 ,0 ,0 ,0 
13072096, Schwasdorf,28 ,0 ,2 ,7 ,3 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,2 ,4 ,1 ,0 ,0 ,0 ,0 ,0 
13072097, Selpin,39 ,0 ,4 ,13 ,8 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,31 ,0 ,3 ,10 ,5 ,0 ,0 ,0 ,0 ,0 
13072098, Stäbelow,37 ,0 ,2 ,15 ,8 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,2 ,10 ,6 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
13072099, Steffenshagen,17 ,0 ,2 ,8 ,3 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,2 ,4 ,0 ,0 ,0 ,0 ,0 ,0 
13072100, Steinfeld,16 ,0 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
13072101, Steinhagen,39 ,0 ,4 ,14 ,6 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,2 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,28 ,0 ,3 ,8 ,2 ,0 ,0 ,0 ,0 ,0 
13072102, Stubbendorf,8 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
13072103, Sukow-Levitzow,18 ,1 ,1 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
13072104, Tarnow,73 ,0 ,8 ,27 ,11 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,6 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,52 ,0 ,2 ,19 ,6 ,0 ,0 ,0 ,0 ,0 
13072105," Tessin, Stadt",238 ,4 ,28 ,66 ,36 ,7 ,0 ,0 ,1 ,1 ,63 ,2 ,12 ,24 ,19 ,2 ,0 ,0 ,0 ,0 ,174 ,2 ,16 ,41 ,17 ,5 ,0 ,0 ,1 ,1 
13072106," Teterow, Stadt",673 ,9 ,67 ,229 ,120 ,10 ,0 ,0 ,4 ,1 ,167 ,3 ,23 ,80 ,59 ,1 ,0 ,0 ,0 ,0 ,506 ,7 ,44 ,149 ,61 ,9 ,0 ,0 ,3 ,1 
13072107, Thelkow,36 ,0 ,3 ,12 ,6 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,2 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,1 ,8 ,3 ,0 ,0 ,0 ,0 ,0 
13072108, Thulendorf,20 ,0 ,2 ,4 ,3 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 
13072109, Thürkow,24 ,0 ,3 ,10 ,5 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,2 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,6 ,2 ,0 ,0 ,0 ,0 ,0 
13072110, Vorbeck,18 ,0 ,0 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
13072111, Walkendorf,28 ,0 ,2 ,6 ,2 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,1 ,5 ,2 ,0 ,0 ,0 ,0 ,0 
13072112, Wardow,64 ,2 ,5 ,24 ,16 ,0 ,0 ,0 ,0 ,0 ,24 ,1 ,3 ,10 ,8 ,0 ,0 ,0 ,0 ,0 ,40 ,1 ,2 ,13 ,8 ,0 ,0 ,0 ,0 ,0 
13072113, Warnkenhagen,18 ,0 ,1 ,8 ,7 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,5 ,3 ,0 ,0 ,0 ,0 ,0 
13072114, Warnow,44 ,1 ,5 ,16 ,7 ,0 ,0 ,0 ,0 ,0 ,18 ,1 ,3 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,26 ,0 ,2 ,10 ,4 ,0 ,0 ,0 ,0 ,0 
13072116, Wiendorf,29 ,2 ,4 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,16 ,1 ,2 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,13 ,1 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
13072117, Wittenbeck,28 ,0 ,3 ,11 ,6 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,2 ,4 ,0 ,0 ,0 ,0 ,0 ,0 
13072118, Zarnewanz,20 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
13072119, Zehna,40 ,0 ,2 ,17 ,9 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,26 ,0 ,1 ,10 ,4 ,0 ,0 ,0 ,0 ,0 
13072120, Zepelin,27 ,0 ,2 ,14 ,7 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,1 ,6 ,2 ,0 ,0 ,0 ,0 ,0 
13072121, Ziesendorf,42 ,0 ,6 ,14 ,12 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,5 ,10 ,8 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,2 ,4 ,4 ,0 ,0 ,0 ,0 ,0 
13073, Vorpommern-Rügen,"16,187 ",237 ,"1,705 ","5,613 ","3,137 ",217 ,2 ,7 ,44 ,22 ,"5,080 ",69 ,681 ,"2,232 ","1,519 ",47 ,0 ,1 ,10 ,6 ,"11,107 ",169 ,"1,024 ","3,381 ","1,618 ",170 ,2 ,6 ,33 ,16 
13073001, Ahrenshagen-Daskow,142 ,3 ,11 ,55 ,26 ,0 ,0 ,0 ,0 ,0 ,55 ,2 ,5 ,28 ,16 ,0 ,0 ,0 ,0 ,0 ,86 ,2 ,6 ,27 ,10 ,0 ,0 ,0 ,0 ,0 
13073002, Ahrenshoop,18 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
13073003, Altefähr,56 ,1 ,3 ,23 ,12 ,1 ,0 ,0 ,0 ,0 ,22 ,1 ,2 ,10 ,6 ,1 ,0 ,0 ,0 ,0 ,34 ,0 ,1 ,12 ,6 ,0 ,0 ,0 ,0 ,0 
13073004, Altenkirchen,90 ,2 ,9 ,34 ,17 ,0 ,0 ,0 ,0 ,0 ,28 ,0 ,3 ,12 ,6 ,0 ,0 ,0 ,0 ,0 ,62 ,1 ,5 ,22 ,11 ,0 ,0 ,0 ,0 ,0 
13073005, Altenpleen,93 ,1 ,8 ,38 ,22 ,2 ,0 ,0 ,1 ,1 ,32 ,0 ,4 ,15 ,12 ,1 ,0 ,0 ,1 ,1 ,62 ,1 ,4 ,22 ,10 ,1 ,0 ,0 ,0 ,0 
13073006, Baabe,43 ,0 ,5 ,14 ,7 ,1 ,0 ,0 ,0 ,0 ,28 ,0 ,4 ,9 ,5 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,5 ,2 ,1 ,0 ,0 ,0 ,0 
13073007," Bad Sülze, Stadt",145 ,2 ,14 ,42 ,20 ,1 ,0 ,0 ,0 ,0 ,31 ,0 ,5 ,14 ,8 ,0 ,0 ,0 ,0 ,0 ,114 ,2 ,9 ,28 ,12 ,1 ,0 ,0 ,0 ,0 
13073008, Bartelshagen II b. Barth,33 ,0 ,2 ,15 ,9 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,1 ,11 ,7 ,0 ,0 ,0 ,0 ,0 
13073009," Barth, Stadt",817 ,12 ,80 ,277 ,142 ,5 ,0 ,0 ,2 ,1 ,176 ,2 ,20 ,76 ,51 ,1 ,0 ,0 ,1 ,1 ,641 ,10 ,60 ,201 ,91 ,4 ,0 ,0 ,1 ,0 
13073010," Bergen auf Rügen, Stadt","1,034 ",16 ,128 ,329 ,176 ,23 ,0 ,1 ,7 ,2 ,323 ,4 ,56 ,129 ,90 ,5 ,0 ,0 ,2 ,1 ,710 ,11 ,73 ,200 ,86 ,18 ,0 ,0 ,5 ,2 
13073011, Binz,284 ,4 ,35 ,113 ,66 ,9 ,0 ,1 ,1 ,0 ,145 ,1 ,21 ,63 ,41 ,5 ,0 ,0 ,1 ,0 ,139 ,2 ,14 ,50 ,25 ,4 ,0 ,0 ,0 ,0 
13073012, Born a. Darß,52 ,1 ,5 ,18 ,11 ,1 ,0 ,0 ,0 ,0 ,30 ,1 ,4 ,10 ,7 ,0 ,0 ,0 ,0 ,0 ,22 ,1 ,2 ,8 ,3 ,1 ,0 ,0 ,0 ,0 
13073013, Breege,34 ,0 ,2 ,17 ,12 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,1 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,8 ,6 ,0 ,0 ,0 ,0 ,0 
13073014, Buschvitz,15 ,0 ,1 ,6 ,2 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
13073015, Dettmannsdorf,51 ,1 ,6 ,19 ,10 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,3 ,7 ,4 ,0 ,0 ,0 ,0 ,0 ,33 ,0 ,4 ,12 ,5 ,0 ,0 ,0 ,0 ,0 
13073016, Deyelsdorf,56 ,0 ,6 ,16 ,5 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,2 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,43 ,0 ,4 ,11 ,4 ,0 ,0 ,0 ,0 ,0 
13073017, Dierhagen,62 ,0 ,4 ,28 ,22 ,0 ,0 ,0 ,0 ,0 ,26 ,0 ,2 ,12 ,10 ,0 ,0 ,0 ,0 ,0 ,35 ,0 ,2 ,16 ,12 ,0 ,0 ,0 ,0 ,0 
